,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
tome,-0.03476438,0.10627894,0.039880704,-0.0026639495,-0.014159298,-0.10782454,0.07383924,0.09045221,-0.046851575,-0.048956987,-0.0037599537,-0.08517246,0.03066821,0.031053836,-0.0028087546,-0.07614898,0.04539363,-0.041862838,0.016820684,-0.16210076,0.023023902,0.06745707,0.029467916,-0.049567364,-0.05447007,-0.012868389,-0.09794963,-0.060024146,-0.06083929,0.02775975,0.07543088,0.07107855,0.008860851,-0.0083915265,-0.043928593,0.087589234,-0.020378826,-0.073229276,-0.08191479,-0.14608616,0.009756473,-0.041013718,-0.017807871,-0.019209955,0.057065737,-0.033895995,-0.04733913,-0.046163112,0.010769887,0.02120405,0.011670793,-0.10002606,-0.051242016,-0.007748327,-0.070325516,0.030560061,0.04307955,-0.017885981,-0.09809082,-0.033375535,0.03036698,-0.022862671,-0.0036982591,-0.03327339,-0.06208841,0.054035358,0.014500438,0.019539325,-0.10349893,0.079144545,-0.03918873,0.015242188,0.06800015,0.024167359,0.019028755,0.025446739,0.022766335,-0.039062414,-0.075256966,0.08625771,-0.0366602,-0.06592054,-0.054586712,0.10611606,-0.023903474,0.04639658,-0.029394507,0.09233724,0.060619712,0.021897253,0.07189481,0.0112293735,-0.0075528114,0.031764574,0.113064155,0.057514086,-0.005932038,-0.090116866,0.027025644,0.024730677
sao,-0.011880354,0.071874656,0.022153571,0.006300396,-0.0054925056,-0.078907095,0.046077333,0.060321465,-0.03634332,-0.02432472,-0.007692933,-0.06301334,0.020515509,0.013909601,0.00030634148,-0.055948235,0.029934406,-0.042219616,0.001766531,-0.12587902,0.01105541,0.06851086,0.02788256,-0.02216675,-0.037776094,0.0020970628,-0.08724075,-0.05276792,-0.050870717,0.031542912,0.06727244,0.06797252,-0.00014314409,-0.00205534,-0.041339394,0.064637266,-0.020790925,-0.066105284,-0.056246743,-0.109552495,0.009452609,-0.03244391,-0.023186518,-0.0025817563,0.061807018,-0.029369194,-0.03823799,-0.04619762,0.024648199,0.027956959,0.0077010873,-0.0814235,-0.046111234,-0.0073527717,-0.063112006,0.033177588,0.043623753,-0.020047296,-0.08070599,-0.023396794,0.034671664,-0.015821781,-0.0013518679,-0.028739698,-0.05354191,0.023684673,0.0075782165,0.0023392267,-0.083593674,0.06734787,-0.030628566,0.0020907018,0.047286108,0.016669204,0.015219121,0.0024389275,0.024936784,-0.03582602,-0.050283257,0.06479185,-0.03278491,-0.048998024,-0.045568764,0.08505741,-0.023096941,0.04305518,-0.032962475,0.060690887,0.052967407,0.0135471225,0.072430186,0.010216669,-0.005271191,0.044147354,0.10724362,0.046722163,0.002570881,-0.07622866,0.01583767,0.010471683
sst,-0.0126491655,0.029251974,0.011022577,0.0011495851,-0.003847434,-0.018152567,0.02485194,0.02099014,-0.0126141,-0.0039981017,-0.010620941,-0.015237298,-0.0023348818,0.0058474964,0.0059054927,-0.025894644,0.022150805,-0.0043810764,0.005593295,-0.037241716,-0.007253175,0.029617418,0.012684141,-0.01138166,-0.011024319,0.005793744,-0.021821123,-0.02637205,-0.024424575,0.0042322003,0.006181784,0.0134842135,0.01313766,0.0049451212,-0.012874206,0.022692174,-0.006997341,-0.03369485,-0.020994619,-0.029581605,0.015121131,-0.0070382315,0.006633099,0.0051069264,0.020105524,-0.022540987,-0.015792485,-0.021150956,-0.0038740656,0.002915512,-0.004781511,-0.022421863,-0.008590652,-0.0044025895,-0.028588923,-0.0026106762,0.022182511,-0.006622093,-0.029892089,-0.0034974993,-0.0021478783,0.0039554616,-0.0022944768,-0.0110646095,-0.032291893,0.006092537,0.005438601,-0.0056596855,-0.017600996,0.011390918,-0.019935487,-0.011069098,0.028815318,-0.0010287843,0.013036466,0.010684518,0.012362138,-0.0039423085,-0.031736277,0.024846481,-0.02489359,-0.0116864685,-0.019518437,0.037197057,0.009433931,0.004999241,-0.0050562616,0.01402085,0.02051431,-0.009098872,0.016819187,0.0022977137,-0.0060894717,0.00892446,0.03327937,0.0043789255,0.010692865,-0.0072388295,0.020258036,0.0066501717
ssd,-0.014108664,0.03976656,0.013026483,-0.0059846793,-0.0024390721,-0.06396854,0.030784743,0.043508492,-0.023331001,-0.029169131,-0.0033909061,-0.029360108,0.017019501,0.009456714,-0.011864607,-0.028506305,0.018463707,-0.025971586,0.011959944,-0.07467889,0.013320571,0.044589695,0.038387172,-0.02300366,-0.029117549,-0.01142023,-0.049006805,-0.018350061,-0.029314674,0.0018570574,0.026673118,0.019045496,-0.0036345662,-0.005618395,-0.014989105,0.02845305,-0.019051345,-0.031697907,-0.041748695,-0.061652273,-0.003981836,-0.011703175,-0.009486629,-0.0011490276,0.021420227,-0.00422942,-0.005563647,-0.027937088,0.0069333403,0.022308782,0.004711014,-0.03883889,-0.01330296,-0.012362337,-0.038816266,0.010629472,0.025842547,-0.023382496,-0.03499567,-0.002387436,0.0038850745,0.0015411159,-0.0040053297,-0.0178316,-0.02232383,0.017883794,0.011697995,0.0040934696,-0.052834302,0.049239438,-0.0226373,-0.00915059,0.042052798,0.0041152244,0.0022389807,0.018820023,-0.0005568732,-0.02319484,-0.034058727,0.033213474,-0.022014026,-0.04297261,-0.036814883,0.042706598,-0.018338148,0.02572293,-0.0137710925,0.033127997,0.023228645,0.027946953,0.024672592,0.013706469,-0.0072488585,0.017577447,0.06560895,0.03191996,0.008145307,-0.040714864,0.014336263,0.005228906
san,-0.017750837,0.056407936,0.022508949,-0.006168412,-0.018232087,-0.059879772,0.032012563,0.048238657,-0.017292708,-0.01288957,-0.005790574,-0.050256092,0.010823906,0.024682218,-0.016272597,-0.046321083,0.031226046,-0.024656404,0.011466678,-0.09483667,-0.0016722071,0.05141529,0.032891784,-0.019039657,-0.042224143,-0.005828149,-0.07061117,-0.03435285,-0.055397127,0.006709774,0.03905151,0.039937295,0.019556906,-0.016345924,-0.0437756,0.06963037,-0.0149027025,-0.033903107,-0.039023496,-0.08966061,0.006596169,-0.034127094,-0.01259509,-0.016095862,0.050416216,-0.027723359,-0.020689817,-0.0399193,0.0068630036,0.019271398,0.021215666,-0.06217041,-0.04624277,-0.013095312,-0.041678123,0.030802444,0.04418992,-0.022950942,-0.049921457,-0.010783816,0.020091057,-0.0053865863,-0.017552814,-0.014994331,-0.036761276,0.023055265,0.014172117,-0.0062982976,-0.052840512,0.06006673,-0.030942718,0.011793073,0.0372885,0.014071775,0.0053754863,0.008562444,0.013978492,-0.03073427,-0.04981249,0.052665457,-0.01540733,-0.041008994,-0.04992065,0.06863033,-0.0211592,0.019752212,-0.031367786,0.052286055,0.042207588,0.0063066105,0.057909343,-0.001819257,-0.006601922,0.03646071,0.061978303,0.026569128,-0.0026397447,-0.044304278,0.012821958,0.013228678
ssa,-0.01025356,0.019807339,0.013552442,0.0032730866,0.00080167316,-0.037761413,0.01502893,0.04508789,0.0028161588,-0.01513352,0.0052107596,-0.036616586,-0.003961561,0.014424494,0.00871784,-0.021391822,0.023530617,-0.023443112,-0.0019676453,-0.048175097,0.012788528,0.02718548,0.013817608,-0.0022423929,-0.016627304,-0.011567231,-0.039980613,-0.015858538,-0.030100817,0.004064097,0.03139251,0.02614277,0.010133982,-0.01346493,-0.010422576,0.024270602,-0.00805772,-0.023605248,-0.024472862,-0.051118422,-0.00039158823,-0.0028401278,-0.017695542,-0.012403817,0.018064644,-0.012409847,-0.013832131,-0.022560028,0.013333678,0.0263617,0.012926855,-0.024258194,-0.019513875,-0.00048591246,-0.033796933,0.0057186754,0.019112201,-0.0023593195,-0.034748144,-0.0022932654,0.0075416947,-0.0117621515,-0.004213051,0.0011343455,-0.02505058,0.0061935536,-1.85079e-05,0.008130875,-0.038882107,0.030401966,-0.006003861,0.01051331,0.016853994,-0.004017211,0.0065351254,0.0018052086,0.0030646524,-0.01365339,-0.028738933,0.013085098,-0.010680476,-0.032982197,-0.0154386675,0.03893006,-0.002193154,0.019563036,-0.016448986,0.025717536,0.02538062,0.014498784,0.02808448,0.006193267,-0.0071919584,0.018080205,0.045395423,0.022279544,0.0069566,-0.03135942,-0.0048761917,-0.005498973
srb,-0.018159764,0.04569275,0.017445827,0.009377243,-0.014308402,-0.05586734,0.016385678,0.04530466,-0.017101085,-0.015011698,-0.005810726,-0.026409077,-0.0011835474,-0.00024506182,-0.009680295,-0.028764734,0.032051384,-0.012516828,-0.006434112,-0.06979994,-0.0001900613,0.01879809,0.023794988,-0.00613947,-0.010065217,-0.0061089694,-0.040335502,-0.01898135,-0.03541342,0.009836299,0.030638292,0.018618653,-0.0050475667,-0.0013127746,-0.027883532,0.023767415,-0.0029423796,-0.028545033,-0.03499558,-0.06095267,-0.0033482863,-0.025205445,-0.01042836,-0.017349593,0.028865462,-0.024425535,0.00015504565,-0.006095689,0.0025155577,0.00644713,-0.004567618,-0.035723325,-0.009733217,0.006720026,-0.029794207,0.023877043,0.016284946,-0.0082615875,-0.042897213,-0.004809022,0.0029298053,-0.013156474,0.0024640677,-0.014117612,-0.0282836,0.017288158,0.010141079,0.00869737,-0.045468457,0.02940461,-0.02590975,-0.011527426,0.02531669,0.016575526,-0.00019277827,0.0021603403,-0.0031918113,-0.007305995,-0.033978347,0.034232467,-0.010843947,-0.035617683,-0.032743793,0.041883778,0.0067334515,0.003759156,-0.025979854,0.046668626,0.013630815,0.002246847,0.028849833,0.018218085,-0.015693223,0.022651726,0.046257604,0.034975477,0.0086563025,-0.038880683,0.0133643495,0.0013458651
serbia,-0.020907251,0.022705968,0.024454996,0.0026378748,-0.003715373,-0.054994565,0.027245393,0.044287685,-0.00592295,-0.0048683384,0.0015411457,-0.03107326,-0.0057817237,-0.005546913,-0.001664867,-0.022425544,0.018385874,-0.032197546,-0.0052398737,-0.07254738,0.0038455375,0.040049333,0.016880423,-0.019410502,-0.008090664,-0.013660989,-0.026800321,-0.013477802,-0.03558882,-0.0011194053,0.021917416,0.033975445,0.011659795,0.0033265043,-0.010186788,0.042023968,-0.011147955,-0.0328784,-0.02593106,-0.048628367,0.0065108147,-0.005858498,-0.023007713,-0.018154847,0.037408587,-0.006947638,-0.026189895,-0.020953858,-0.0033336878,0.009208117,0.004314276,-0.035172425,-0.01635803,-0.0029803591,-0.031707257,-0.0030554081,0.017217945,-0.020775974,-0.019768652,0.0048387446,0.009770438,-0.015591329,0.00045496406,-0.0030165112,-0.028679349,0.019185325,-0.00204145,0.00080924714,-0.042635273,0.045292683,-0.012248684,0.00087977725,0.030827768,0.019274645,0.00082277856,-0.0037395153,-0.0012794317,-0.018803399,-0.03003314,0.0180935,-0.003825313,-0.027180228,-0.0363922,0.04435481,0.008363384,0.029714825,-0.00739345,0.039499722,0.013950838,0.011361559,0.036329698,0.008935128,0.00943248,0.004974826,0.05186474,0.018468194,0.016217774,-0.044340245,0.019261178,0.007356371
som,-0.0066611916,0.03709127,0.018436208,-0.0031554927,0.0074632773,-0.044120334,0.021948094,0.036937863,-0.02725022,-0.009715079,0.0076804105,-0.04557893,-0.0048679095,-0.002711904,0.010862653,-0.025708256,0.03150113,-0.021467583,0.005592763,-0.05819689,-0.0023484137,0.040419232,0.012503652,-0.021517457,-0.017367983,0.005119706,-0.04718826,-0.017926075,-0.01907109,-0.0008793653,0.042170156,0.04235865,0.004935173,-0.0051236283,-0.017521983,0.048598576,-0.007023106,-0.030314704,-0.032450106,-0.057399914,0.0027807632,-0.028268617,-0.008710589,-0.0150966095,0.019170383,-0.028246487,-0.015970886,-0.016580945,-0.0042820396,0.025921766,0.019738397,-0.032249175,-0.017094368,0.011519271,-0.044803616,0.009200554,0.036183897,-0.024786288,-0.0369777,-0.004628642,0.006654902,0.0078091356,-0.006543956,-0.004573098,-0.022456335,0.012270689,0.011554746,0.010300289,-0.051334526,0.034615513,-0.011205955,-0.0077785132,0.01632784,2.5211539e-05,0.012908313,0.011482132,0.0031807162,-0.009587746,-0.047369797,0.026048977,-0.006557074,-0.031595837,-0.038558684,0.037212025,-0.01277398,0.02741993,-0.022823542,0.036612164,0.031205272,0.015919462,0.025950031,0.003962038,-0.015410479,0.012347155,0.05556948,0.0155679295,0.0026461328,-0.03728957,0.020012816,0.00091288367
somalia,-0.008518056,0.032781977,0.009103718,-0.012665111,-0.017735511,-0.03851491,0.0108363135,0.045377504,-0.012299308,-0.01687705,-0.00888123,-0.051576853,0.010331972,0.004815751,-0.0009513947,-0.023936685,0.011406515,-0.031726822,-0.00090727425,-0.06605738,0.015340313,0.03684727,0.032540925,-0.020874498,-0.028062522,0.0046119965,-0.05073414,-0.016458713,-0.032540448,0.012787604,0.04418011,0.037953567,-0.0012328485,-0.0017687139,-0.0096781105,0.038522426,-0.012000491,-0.043371823,-0.039186478,-0.056846954,0.0072167595,-0.005330536,-0.0026792018,-0.015905851,0.02543944,-0.021682013,-0.016194517,-0.019309632,-0.0034641966,0.020539314,0.02043539,-0.04360917,-0.02350648,0.0063932897,-0.040191457,0.016420498,0.027864972,-0.021055542,-0.043823205,-0.015826799,0.008686603,-0.015307303,-0.008313722,-0.021672241,-0.045488648,0.027617065,-0.0046486272,0.005164237,-0.028326297,0.021200376,-0.019513259,0.0018019798,0.033986814,0.00075498095,0.02566295,0.015147828,-0.0054196664,-0.014063613,-0.037290882,0.03316864,-0.002720593,-0.028170343,-0.026954886,0.046051215,-0.008307466,0.02692569,-0.009910327,0.037485052,0.037886716,0.013491269,0.026851721,0.009257107,-0.006336542,0.0040211603,0.04749768,0.03649367,0.0003071679,-0.030772824,0.014823615,-0.0030283963
smr,-0.027738797,0.06039182,0.029153937,-0.0070472597,-0.018396698,-0.080559306,0.023331534,0.051577225,-0.018102698,-0.015623587,-0.014169354,-0.053688146,0.01761575,0.015899254,0.0047074975,-0.045508586,0.037323892,-0.02421193,0.008162388,-0.116915874,0.010697616,0.056929104,0.038591567,-0.02055048,-0.034458857,-0.0014597023,-0.0690584,-0.023151247,-0.05393664,0.009493894,0.0602982,0.06257713,0.014281901,-0.02321745,-0.047319047,0.061632194,-0.008243188,-0.042576212,-0.04686456,-0.098894954,-0.001342405,-0.03634603,-0.014858276,-0.014238352,0.05483079,-0.013307718,-0.022479132,-0.046469506,0.008726998,0.026990939,0.018492615,-0.07417173,-0.053677335,-0.004379057,-0.054054555,0.032232877,0.027769333,-0.017332016,-0.06587055,-0.0058011306,0.028935784,-0.00088397885,-0.005073726,-0.022259377,-0.04754745,0.030035524,0.021954542,0.005412775,-0.072956026,0.06837442,-0.029164257,-0.0014543505,0.0437691,0.00565959,0.0072163716,0.016712535,0.012375009,-0.041969325,-0.045211855,0.041805252,-0.022382937,-0.05037179,-0.03704502,0.08463957,-0.0067481576,0.03395961,-0.020666787,0.060438417,0.035324004,0.020562392,0.054266863,-0.00026185781,-0.017212408,0.038805153,0.08096541,0.047952414,0.0075535113,-0.060986742,0.021710701,0.009231785
sur,-0.02158472,0.025774978,0.0021799472,0.01209637,-0.00044697456,-0.04410618,0.029400483,0.0266116,-0.010662612,-0.008796147,0.009104746,-0.024173344,0.0013123963,0.0020841188,-0.0025981173,-0.023110766,0.010303533,-0.012724681,0.015746476,-0.048549972,0.0033638666,0.034535218,0.02808645,-0.0068470957,-0.018436065,0.0075618397,-0.027346063,-0.0121206,-0.036586206,0.0068518175,0.030528167,0.035030983,0.00011509838,-0.017643735,-0.0047108196,0.023761563,-0.018355386,-0.040589605,-0.02976718,-0.04006638,0.01088521,-0.00031923378,-0.015369963,-0.018500714,0.03278202,-0.022102315,-0.02128455,-0.012595962,0.015584012,0.003055737,0.016281363,-0.0435388,-0.014236433,0.00057148683,-0.04352309,0.0063818637,0.0074566267,-0.020351289,-0.021606497,-0.0146323675,0.0044956408,-0.01926876,-0.017700072,0.0032782229,-0.045119796,0.008369868,0.0069292434,0.0186862,-0.04711796,0.039675396,-0.021764787,0.007034938,0.024668477,-0.005874065,0.007745033,0.005048377,0.011208715,-0.014691676,-0.030577583,0.024125516,-0.019272111,-0.031923354,-0.01588535,0.033426374,0.0042844205,0.006624322,-0.0064260154,0.029486315,0.012115379,0.022996336,0.025901688,0.018465731,0.008974151,0.009005469,0.042831086,0.029648913,-0.007690998,-0.022815634,-8.582731e-05,-0.0029768676
slovak,-0.024771724,0.04550839,0.008697976,0.005820801,0.00029097064,-0.051825266,0.01068673,0.03612502,-0.026446,-0.02157833,0.001399392,-0.050889313,-0.00389602,0.017956516,0.0077637,-0.026072627,0.01595028,-0.021692252,0.01711024,-0.061707553,-0.0007319772,0.03419963,0.019686125,-0.013255587,-0.03341032,-0.0009644733,-0.03379117,-0.0147771295,-0.035053287,2.5286039e-05,0.034702383,0.026664842,-0.002684621,-0.011363775,-0.015913531,0.04472664,-0.014336742,-0.027038122,-0.031215765,-0.03787077,0.014349319,-0.013720729,-0.020388639,-0.013409511,0.020839503,-0.012800935,-0.023989802,-0.034514677,0.007220985,0.00057037635,0.013586103,-0.02368448,-0.028758587,-0.0117421895,-0.02519869,0.012634334,0.03170221,-0.015157352,-0.042598397,-0.007943768,0.028813738,-0.0014028387,0.0011139429,-0.024177562,-0.01986223,0.020531533,0.00748878,0.0064783455,-0.052481636,0.036717582,-0.014703616,-0.0009884476,0.031365898,0.012761203,0.021350887,0.01726537,-0.0037755526,-0.025961155,-0.031463645,0.040048245,-0.008875417,-0.034645054,-0.01540842,0.035388667,-0.0006443861,0.015549689,-0.004215485,0.029445862,0.035979815,0.005887585,0.0261861,0.013485019,-0.006229298,0.017363789,0.04188444,0.036594197,-0.0032380952,-0.03921896,0.004899388,0.017431216
svk,-0.021552261,0.028599892,0.009243069,-0.00061457604,0.0054915994,-0.049970504,0.015503489,0.050675914,-0.009677555,-0.02440211,-0.00819167,-0.04988276,0.010326231,0.0005262418,-0.0037773338,-0.030895103,0.011254238,-0.026359262,0.017161192,-0.0758927,0.0007417352,0.044468503,0.020641796,-0.017012965,-0.022914054,-0.005117407,-0.046542257,-0.024059117,-0.027001876,0.01371494,0.049114455,0.03607232,-0.0067689884,-0.0021798587,-0.008052336,0.029556964,-0.0066751675,-0.02835807,-0.043419894,-0.041848075,0.010349428,-0.015759429,-0.0053589377,-0.0023302322,0.032426503,-0.0076876055,-0.013616064,-0.013623344,0.009299528,0.021360029,0.024342163,-0.046105463,-0.026623841,-0.010100023,-0.025377799,0.01777684,0.01893705,-0.0049618906,-0.042853445,-0.009578662,0.025059188,-0.00040825258,0.002558939,-0.013510875,-0.044374358,0.007652263,0.021896707,0.012627199,-0.05523494,0.039313383,-0.028218111,-0.012912143,0.028587837,0.004011335,0.014097437,0.015457241,0.018883917,-0.017220829,-0.024956025,0.034427106,-0.010344075,-0.036443353,-0.030050674,0.038098723,-0.008279711,0.012285213,-0.026476812,0.04906045,0.042175505,0.013314163,0.03381264,0.008784343,-0.0065470906,0.021279596,0.045346163,0.038359076,-0.0039595114,-0.031902973,0.0013780746,0.023112869
slovenia,-0.025068104,0.034977708,0.0031130486,-0.008188773,-0.009883315,-0.054026783,0.016292334,0.0469516,-0.028476879,-0.011192616,-0.0037855539,-0.032675546,-0.00619931,0.01614383,0.0056207147,-0.032151736,0.031709153,-0.013330003,-0.0027497772,-0.06527605,0.01559175,0.030784441,0.02666378,-0.021358322,-0.029409524,-0.0044413554,-0.030296316,-0.009390293,-0.03692252,0.02125411,0.028732726,0.036183156,0.0035297454,0.005398503,-0.020723721,0.04005227,-0.0056456216,-0.028359782,-0.039600607,-0.0533096,-0.006009288,-0.028651852,-0.016568292,0.0061477222,0.021019064,0.00015574941,-0.009934786,-0.033067975,0.022785177,0.011233763,-0.002478153,-0.029010052,-0.017132096,0.010778497,-0.025915103,-0.0013440445,0.017617688,-0.016148068,-0.028962357,0.0019603912,0.023147948,-0.0151381,0.0057580536,-0.017738022,-0.026454654,0.028100336,-0.0054645734,0.016654301,-0.04362779,0.028927421,-0.012739545,-0.0070125298,0.017687794,0.011622126,-0.0024301338,0.0050226264,0.0113383075,-0.018891588,-0.018534053,0.03090445,-0.008972915,-0.041429367,-0.0298205,0.032431062,-0.0015960205,0.01658878,-0.014750895,0.03570311,0.03035319,0.01824909,0.0276259,0.010856895,-0.0030978788,0.028819658,0.052508447,0.03254087,-0.0046424135,-0.03340104,0.004094355,0.019231727
svn,-0.00654369,0.032921508,0.0039896853,0.010197954,-0.017498532,-0.043527357,0.033992764,0.027461182,-0.004306294,-0.001884726,-0.0071705454,-0.045966983,-0.0065836776,0.0036133325,0.0007138092,-0.03341847,0.014781413,-0.027725074,0.0013957159,-0.053409304,-0.00064796966,0.040462524,0.016988741,-0.026429614,-0.0049585444,-0.00673715,-0.04915273,-0.015657885,-0.025527634,0.018654263,0.03276476,0.035777323,-0.0031434775,-0.0064154672,-0.025597729,0.046504766,0.001682043,-0.026783686,-0.02349891,-0.06532416,0.0036180236,-0.012014829,0.0003054278,-0.015148818,0.030596614,-0.0032370011,-0.008626485,-0.02942615,0.009405465,0.021149378,0.01384603,-0.04735545,-0.024346286,0.0035370658,-0.026166078,0.00211749,0.011972689,-0.010253079,-0.030138815,-0.001400062,0.026425323,0.0034114276,0.0032827482,-0.0062682508,-0.044346932,0.02185337,0.02079588,0.011965217,-0.028985115,0.027168006,-0.03181974,-0.011382588,0.030073429,0.018558772,0.014885671,0.0072923857,0.010131707,-0.009310904,-0.021757273,0.021759529,-0.021920284,-0.03689902,-0.023144972,0.057299193,-0.014931592,0.02631317,-0.0045632105,0.050543237,0.029430248,-0.0015702281,0.03884096,0.013235418,-0.005986697,0.0061600255,0.040706936,0.030460391,0.008465443,-0.021230148,-0.004566668,0.020239588
sweden,-0.014811085,0.045876816,0.0135684945,0.012458896,0.0027155674,-0.03959899,0.016701294,0.031096896,-0.013396494,-0.023406507,-0.0021614374,-0.03210334,-0.00061445247,0.0088205235,-0.011363934,-0.027476933,0.015984137,-0.02090936,0.014387955,-0.05836764,0.008268069,0.016812006,0.029437982,-0.01052334,-0.03136222,-0.008159564,-0.028917173,-0.007844013,-0.017464394,0.019874725,0.017813286,0.029741138,0.0060597104,-0.0030986783,-0.034529448,0.026477268,-0.007089952,-0.031173702,-0.0407008,-0.055269204,0.0023138302,-0.0074978718,-0.016810205,0.0072626495,0.032597218,-0.0040796273,-0.022808524,-0.033090312,-0.0016274668,-0.0011255094,0.015219018,-0.02692336,-0.032480106,0.010843775,-0.020684702,0.019606322,0.028972698,-0.005133013,-0.022108693,0.00053135306,0.009902728,-0.017042773,-0.010020296,-0.005539086,-0.021348001,0.008769472,0.003382097,0.009676287,-0.04000544,0.035236314,-0.01167204,-0.0014635564,0.0144724175,0.012273943,0.0022770928,0.016311862,-0.0017492449,-0.019077167,-0.036432095,0.01898408,-0.02446357,-0.035296828,-0.020138487,0.034510378,-0.018090578,0.023221742,0.00027036617,0.031463243,0.014124533,0.0042054565,0.036741566,0.009728907,-0.0136894025,0.01375648,0.03922701,0.012103467,-0.002399332,-0.0291144,0.00047943083,-0.0014337746
swe,-0.0023366662,0.025642319,0.028933452,-0.009057382,0.0055654985,-0.029734356,0.017062185,0.021674398,-0.012644613,-0.0130163245,-0.0140758045,-0.044786766,0.00014994993,0.007860633,-0.014580227,-0.032116607,0.01654964,-0.021730032,0.01644544,-0.052629337,0.015115672,0.030918911,0.02555697,-0.008993107,-0.023362983,0.0044547003,-0.04633362,-0.025843494,-0.02832782,0.019711103,0.035046477,0.029350989,0.006457118,0.004282896,-0.015753033,0.034761854,-0.015304008,-0.038543154,-0.027785687,-0.051392168,0.006906176,-0.002465542,-0.017168486,-0.002817908,0.016491681,-0.021866074,-0.0030229085,-0.005414897,0.019490756,0.0026997167,0.02301533,-0.046758737,-0.02175279,-0.0056801136,-0.026318904,0.019179504,0.029380688,-0.017020592,-0.026631827,-0.018374486,0.004518235,-0.0020230059,0.0025321606,-0.019774131,-0.01847026,0.016574496,0.0013450006,0.0005101542,-0.03296781,0.019871311,-0.009071299,-0.004796617,0.03014039,0.0111352075,0.0225173,0.006822506,-0.0041174036,-0.003964345,-0.032694977,0.017425572,-0.013935401,-0.020671329,-0.018925874,0.05227128,-0.0057256054,0.01313042,-0.0044258544,0.034567617,0.029748727,0.02134559,0.033755023,-0.008178267,-0.0047867005,0.017811282,0.04689772,0.028798822,-0.00315625,-0.026513098,0.00444741,0.002679947
eswatini,-0.028139798,0.02242578,0.022855634,0.0066121593,-0.0025340812,-0.03552566,0.006575723,0.03896344,-0.012560764,-0.013691221,0.008597092,-0.030749112,-0.0068865395,-0.006160906,0.00965939,-0.03949983,0.031114431,-0.025040846,0.017989649,-0.05379785,0.0059599057,0.017612189,0.009216934,-0.0107707335,-0.023652155,0.0031107145,-0.037901524,-0.030777667,-0.038965717,0.02491023,0.02732953,0.01991629,-0.009383224,-0.006655376,-0.016180677,0.048750103,-0.010249847,-0.034958202,-0.03430017,-0.05101803,0.010272797,-0.007361894,0.004354633,0.0037313846,0.016453944,-0.020318199,-0.023798347,-0.013121573,0.0009126227,0.010219566,0.0057431282,-0.026781257,-0.0192449,0.0036007804,-0.029654052,0.013843056,0.018547913,-0.0037448555,-0.033226803,-0.0196451,0.0048323814,-0.0007625965,-0.0072833872,-0.009122768,-0.02724338,0.014076671,0.020588877,0.014017173,-0.03079075,0.02732135,-0.006730131,-0.005074041,0.026215423,0.01859888,-0.0032189698,-0.003550876,0.01695384,-0.027951604,-0.018965486,0.03181879,-0.005022625,-0.028300526,-0.031997815,0.048327696,0.009895896,0.016979324,-0.012595425,0.021530915,0.03837701,0.013019853,0.038143598,0.019345174,0.0012588401,0.01686664,0.041235108,0.016094971,-0.004827473,-0.029126693,0.009564514,-0.0058185826
swz,-0.01860139,0.0327387,0.0313713,-0.004074874,-0.011969165,-0.03834113,0.029730702,0.03938194,-0.01623906,-0.02494374,0.006533977,-0.04969524,0.017604208,0.016611239,0.011649937,-0.025676873,0.0062348098,-0.024753718,0.015193047,-0.057872903,-0.00038632101,0.039048236,0.025704352,-0.02183898,-0.02655715,0.012069108,-0.03321699,-0.029659903,-0.013851496,0.0068284883,0.04495624,0.019386243,0.01606216,-0.0050343466,-0.019702911,0.027046505,0.0053699343,-0.017495481,-0.025285237,-0.061750326,0.010232246,-0.017024595,-0.012335614,-0.014503557,0.016790533,-0.005387348,-0.0150705585,-0.013115795,0.022078624,-0.002518237,-0.0021933916,-0.02931395,-0.03284647,0.008293536,-0.030029103,0.0037691852,0.011075907,-0.021666398,-0.036869396,-0.019174213,0.027165964,-0.0042299,-0.018231861,-0.010657509,-0.034716886,0.028570427,0.0008177871,0.003524862,-0.044769265,0.032305498,-0.033582583,-0.0072029675,0.027398951,0.017845742,0.012159466,0.007891655,-1.5201638e-05,-0.029186893,-0.041033257,0.02962256,-0.015920173,-0.039420344,-0.027459824,0.04975906,-0.0125725595,0.0073891506,-0.02112016,0.040916204,0.03358123,0.006859825,0.037118442,-0.0055374387,0.0039673876,0.022925483,0.059024848,0.017742524,-0.0027320844,-0.037843946,0.009234216,0.019926433
