,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
mogadishu,0.0043634586,-0.0033660405,0.0022082764,-0.0036792296,-0.007576178,0.007829974,0.0036933618,-0.0062440564,0.009998054,-0.008730759,-0.0073595834,0.0075846654,0.0036713602,0.0010571375,-0.001548773,0.007648109,-0.0023739575,-0.0036088603,0.008888569,-0.00666521,0.003247454,-0.0015619744,0.00947655,-0.0029141135,-0.0033972035,-0.007277064,-0.0019404578,0.00851615,-0.001014975,0.0006912777,-0.0039174925,-0.009023248,-0.0031715692,0.007828274,0.00033522828,-0.008929912,-0.0014876749,0.004052153,0.008860798,0.0025014284,-0.00018523479,-0.009958048,0.00700973,0.00044805193,-0.0035475872,0.006047004,-0.0073420405,-0.009030617,0.0012087334,-0.0008386486,-0.0056229928,-0.0049494104,-0.004089984,-0.007046183,0.0099688675,-0.009980661,-0.0028171067,0.007126818,-0.0029496145,0.008404748,1.1792559e-05,-0.0016827525,0.0054818303,-0.002844736,-0.0074367104,-0.0050337873,-0.00016899538,0.0061274483,0.0076799756,0.008924109,-0.00091340055,0.0077935755,0.0063926075,-0.0061911806,-0.003858383,-0.00047480653,-0.0040180795,-0.0028721355,-0.008667007,0.0016873541,0.006410576,-0.0019098774,0.008562164,0.0007040766,0.006662615,-0.005851018,-0.004354755,0.007134844,0.0042812233,0.009299177,-0.005074471,-0.006889467,0.0055925064,0.0069592977,-0.0018017241,-0.0037056007,0.0075566946,0.0015951301,0.00699125,0.002104762
surinam,-0.002893693,-0.0073989285,-0.0060561905,-0.002277735,-0.003559752,-0.0050541656,0.0073750606,0.009553375,0.0073720817,0.008360375,0.0034746828,-0.0035106083,0.009278032,-0.0043969504,-0.0012940624,-0.0025043972,-0.008546437,0.0026687623,0.0029607392,-0.0038222093,0.0001609297,0.00025863372,0.004680253,0.0034526323,0.009885628,-0.0029913457,-0.0089982785,-0.0043926667,-0.0082730055,-0.0034659947,0.0067050015,0.00852175,0.004497862,-0.009694611,-0.008613229,0.005846777,-0.009654634,0.0015108573,-0.009503766,-0.004177388,-0.0030736919,-0.007215768,0.0069901585,-0.0007329169,-0.001844523,-0.0029787936,-0.0048005767,-0.008305384,-0.0082070865,-0.00071312574,-0.0013498138,0.001412118,-0.0065074037,-0.0048771496,0.0075938534,-0.008751418,0.008918454,0.006476402,0.0029208004,0.0012018775,-0.00694223,0.0028581894,-0.00068455527,-0.0075580296,-0.00036786377,0.009205557,0.0012624554,0.00042638683,0.0058815684,-0.0011856656,-0.00981485,0.006640292,0.005107268,0.0050331973,0.0014898537,-0.0012082707,0.004717969,-0.008459978,0.008252268,-0.0076316376,-0.006323333,0.0012221431,-0.0046393904,0.0010957447,0.0019260775,-0.0053572096,3.3778174e-06,-0.008246467,0.009008856,-0.008356942,0.0044538556,-0.00028863936,-0.009725489,0.0043314216,-0.009054246,0.006476534,0.0016524399,0.0094078425,-0.0015115299,-0.004162612
paramaribo,0.001976577,0.0072386423,-0.007150607,-0.0020164337,-0.0053561237,-0.0033461147,0.004890556,-0.009984978,0.0032263834,-0.0061670486,0.0008401472,0.009141409,0.009672781,0.0017937265,-0.0035407976,-0.008745028,-0.0074876174,0.006306251,-0.0050121844,-0.0048971437,0.008335502,0.009762699,0.0077341506,-0.008005838,-0.009442158,-0.0054423395,-0.0069639864,0.008916785,-0.0005527391,-0.0035717033,-0.008542722,-0.005476116,-0.0070972494,-0.0032155097,0.00030505648,-0.0009300423,-0.0039001838,-0.0054661883,0.002188757,0.006004604,0.007877448,0.0022458683,-0.0076881098,-0.0008932865,0.009113161,-0.005764718,-0.0053575356,-0.0021063148,-7.031289e-05,-0.008194292,0.0059932154,0.0087639345,0.008060237,-0.0037553147,-0.000915109,-0.009340271,0.0032248988,0.00059375074,0.001591798,0.008474284,-0.0052648797,-0.0075562876,0.00068581733,-0.0031026953,-0.0068946034,-0.000705633,-0.005839765,0.0017796863,0.002186944,-0.0030316971,-0.005813485,-0.0075856796,0.0064136963,0.0043694465,0.0014195987,-0.007111129,-0.0008762746,0.0018136069,-0.009475791,0.005896278,-0.0038315197,-0.0061793164,-0.008294519,-0.0061530164,-0.0046904837,0.009648607,-0.0076451874,-8.4329055e-05,0.0018808825,0.009632631,0.0051352265,-0.00069109903,0.0069138203,0.0012358064,-0.004078652,0.0075690956,0.009439146,-0.008303638,0.0003098761,-0.0042364676
juba,-2.7323244e-05,-0.0053958357,-0.0064694816,0.00981086,-0.008115384,0.009849234,-0.009995387,-0.0007416787,-0.0037469652,0.005491693,0.0092682345,0.0013599389,-0.007287991,-0.007976093,-0.00023590872,0.0061029852,-0.007006126,-0.0005990373,0.002424815,0.005137242,0.0039179185,-0.006402086,-0.0069535132,-0.008640814,-0.009670386,0.0005038721,0.0050979136,0.0054954453,-0.007668462,-0.003914127,0.0037722182,0.0077002044,0.005296112,-0.0010642837,-0.003390655,-0.009747854,0.0055895876,0.006419622,0.009049336,0.007124171,-0.0011700068,-0.0064678364,0.005033352,-0.008328959,0.0030403207,4.1460626e-05,-0.003426027,0.0031765148,0.0048986627,0.008939453,-0.006938246,0.0023083014,-0.0026804595,-0.0022633052,0.0017772162,0.0031830973,-0.0016123013,0.005939076,0.008058348,0.0017316522,-0.009510373,-0.003643558,-0.00057382986,0.0012988371,0.0053452114,-0.0023211623,-0.005523852,0.0005570845,0.0072897226,-0.0065849503,0.002742096,0.00801422,0.008035368,0.0031146356,-0.008490738,0.004797255,-0.0007605383,0.006897476,0.0034427147,-0.0037446208,0.007644465,-0.008817548,-0.0036023718,-0.00922901,0.008939789,-0.00745355,-0.0039056542,0.007203506,0.008986503,0.009413705,0.006914896,0.006352791,-0.0035362856,-0.0034623144,-0.007728801,-0.0028621138,0.008962455,0.0021050337,-0.007408873,-0.008589126
príncipe,-0.0045571616,-0.00087524677,0.009225798,0.0076194373,0.00044754476,-0.0046512294,0.007569265,-0.0019521143,-0.005669778,-0.002313303,0.0011936853,0.0009068903,0.005409082,-0.0022547347,0.0076031717,0.0017037814,0.0011230594,-0.009198688,-0.0006543084,0.0018696971,0.0035827416,-0.0060886308,0.009294074,-0.0021615734,-0.0025755458,-0.004099931,-0.0052412823,-0.0077975723,-0.0060276664,0.008481532,0.0023764784,-0.00622711,0.0076545156,-0.006584766,0.0029908898,0.009333815,0.009590964,-0.009649094,-0.009282954,0.007782429,-0.0037441023,-0.0015762094,-0.0076643787,0.00095097104,-0.0077619865,-0.0067524305,-0.0029550656,-0.0021777465,0.007846164,-5.9814207e-05,0.00052397494,-0.00020899798,0.008456703,0.006125609,-0.004810319,0.007414218,-0.0073372456,-0.0075324946,-0.0073981658,-0.008384465,0.0053880746,0.0010703494,-0.0043211686,-0.0019053234,0.0047096736,-0.0025963727,-0.0015779427,0.007276773,-0.008229823,0.0036265121,-0.009299104,0.0067006,0.008409739,-0.0030320196,0.0053772377,-0.0014779257,-0.0051460583,0.0043100235,0.0016043629,0.0058358447,0.002406543,-0.00021205572,-0.0039897077,0.005478596,-7.880005e-05,0.0062606223,-0.0058160867,0.0035388959,0.0026457852,0.0026821827,0.004612339,0.0028397834,-0.007638359,-0.0022910424,0.0025580004,0.0067067062,0.0082934005,-0.0048669274,-0.0043128696,-0.008002749
sint,-0.0034737221,7.051514e-05,-0.008822577,-0.0057375203,-0.003817889,-0.0033756956,0.0061112004,-0.00746756,0.008667736,-0.0043067653,-0.006900596,0.006980327,0.0052639,-0.005642958,-0.008242127,-0.0023787685,-0.008550703,0.0054969653,-0.0043580346,-0.006170171,0.0019978262,-0.0036058405,0.009572634,0.007177076,-5.602259e-06,-0.0008055241,-0.007314247,-0.0074979267,-0.0016472219,-0.004035344,-0.003996306,0.004561934,-0.00554107,0.00912405,0.004234317,-0.0056394013,0.004312214,-0.0062657287,-0.0063369717,-0.0079452535,0.0047640395,-0.0014548042,0.002952921,-0.004806921,0.0037929048,0.00079487596,-0.008429881,-0.007451112,0.008389181,-0.009046087,-0.007307854,-0.003163123,0.0027580361,-0.001043385,-0.009323732,-0.004979979,-0.0014461048,0.00178102,0.0020725322,-0.007150303,-3.6422363e-05,-0.0047684317,0.00067669014,0.008829867,0.0055436473,-0.00050923607,-0.004093969,-0.005960368,0.0068210796,-0.0033399167,-0.0049145124,-0.0005714957,-0.005934225,0.0063270195,0.0035481828,-0.0068871602,0.00909536,0.0070774844,-0.0026659702,0.0012021747,-0.009852146,-0.0056843366,0.0037169382,0.0021016796,0.00692097,0.0040814723,-0.006844607,0.0026347535,-0.0012942796,-0.008378811,-0.009520042,-0.0007658995,-0.0030436022,-0.0051232227,0.004257515,0.008769361,-6.319418e-05,0.007306589,0.00974355,0.008846081
maarten,0.0051307464,0.0021336547,0.002049299,-0.0052355533,-0.008684367,0.0047556614,-0.000707132,-0.002477615,0.007489923,-0.00043745706,-0.005070889,0.0008422484,-0.002513896,0.0005247669,-0.0033337488,-0.008839756,0.009930208,0.00018552436,0.0011219082,-0.0016503973,0.0032321652,-0.0058896816,-0.0035229488,0.006521076,-0.0012816839,-0.0007327056,-0.0021477318,-0.0076681897,-0.0050239437,0.0060965675,-0.00416882,0.002360649,0.006687268,-0.00864429,-0.0013096255,-0.008197755,0.00081902015,0.0014630402,0.000917586,-0.00507632,-0.007361061,0.003215864,0.009873258,0.008609115,0.0061658854,0.0024764352,0.002033459,-0.007859933,-0.009469816,-0.0034472002,0.0013120691,0.008762499,0.005792659,-0.0011839424,-0.0065409,0.009830546,0.002789069,0.0055385153,-0.0025322912,0.008413464,0.0006633816,-0.009911011,-0.0066300584,-0.009736185,0.0007189128,0.00023332574,0.0049512824,-0.0005969494,0.0057926867,0.0066385283,0.006912476,0.0018643156,-0.0040919553,0.007878546,0.0033547122,0.002430932,0.0072937547,0.0038045628,0.0022430408,-0.0036954784,-0.008574845,-0.0055681327,-0.009498726,0.0002368216,0.0026998355,0.0025461963,-0.00062020065,0.0014928757,0.0016417388,-0.0020474917,-0.003282354,-0.006527141,0.0053048856,-0.0069640535,-0.0023352758,-0.0011345526,0.0015373278,7.6386204e-05,-0.0006717582,0.00076201954
philipsburg,-0.008067364,-0.00883438,-0.001093323,-6.247659e-05,-0.0034577956,0.0023734327,0.002910314,-0.0042657726,0.0035340602,0.00722963,0.0064323368,0.00429002,-0.0063116956,-0.0026810914,0.0058416715,-0.0035412915,-0.0047866926,-0.008543884,-0.008996258,-0.007619362,0.0032554734,-0.00316326,-0.0033301173,-0.0009486507,-0.0073809894,0.0013455589,0.0023958639,0.0015823296,0.0012449623,-0.0053371796,-0.0033918314,-0.0063607916,-0.0087084705,0.007765269,0.007190321,0.0058316323,0.008725568,0.0016243318,-0.0028755371,-0.00687893,0.0023025062,0.004855986,0.0075237914,-0.0019853937,0.009101538,0.002748901,0.005835619,0.0065374053,0.002018741,0.0075499816,-0.00030395508,-0.0055639637,0.0014205005,0.009459044,0.008753269,0.0031527656,-0.006003631,-0.009123748,-0.007329936,0.0026180532,0.005047666,-0.0077339634,0.00210931,0.0013427158,-0.008923801,-0.0049283127,0.0059105633,-0.0022738355,0.009850528,0.0040106094,0.0058427514,0.0048416685,0.008414984,-0.0068793925,-0.008313905,0.0070921527,0.00876875,0.0017096538,-0.0022509948,0.0054516136,-0.009643221,-0.0005263983,0.00024183717,-0.004344203,-0.0019326612,0.0074626086,-0.0024934148,0.0031443625,0.0063351085,-0.0038182943,-0.005476019,0.006990145,0.00039121017,0.0039623952,0.001340292,-0.0032766468,-0.005985044,-0.005325891,0.0012856444,-0.0023471706
syria,0.0049907216,-0.002594806,0.008046947,0.006805031,-0.0039619273,-0.00955744,0.0064628576,-0.0050175306,0.009143137,0.0011180586,-0.0032703276,-0.008288162,0.005096466,-0.0063592265,0.0008402376,-0.004878345,0.005896485,-0.0024139208,0.00038218452,-0.008948654,-0.008744298,0.00021349418,0.009749998,0.002711582,-0.0028371825,0.0025111833,0.0081322715,-0.008721346,-0.005009206,0.008520372,0.009856041,0.002045111,-5.4396398e-05,0.006277017,-0.004456188,-0.0013688627,-0.00492443,-0.009123834,0.001133568,-0.0015672516,0.008118309,0.0076271836,0.0064081945,0.002717455,0.0067245793,-0.005966621,-0.0011312123,-0.004977779,-0.008733683,-0.0006013089,0.003758884,-0.006274585,-0.00883686,0.006766202,-0.004167177,0.006044889,-0.00210044,0.0016549415,-0.0021119346,0.005535225,0.005562643,0.0059871613,-0.007060612,-0.0024901195,-0.008339427,0.0016960925,0.0034329256,-0.0015751951,-0.0066113365,0.0035813001,-0.0032385772,0.0039527817,0.005799841,0.0058490033,0.00985235,0.0015352599,-0.0067442185,-0.005695927,0.0028704798,0.0068219816,-0.009909169,-0.0056465627,0.008430105,-0.0032696438,0.0065209623,0.008068533,0.0021004335,-0.0051783537,0.006963948,-0.0008105712,-0.00074305624,-0.008941878,0.0008002448,0.0035905703,0.0073095886,-0.0058214553,-0.0038617828,-0.006413956,0.005282881,0.008677369
damascu,-0.001211907,0.0018989847,-0.0047190646,0.0080523435,-0.008335785,-0.0038457774,-0.0049893465,0.0014703083,-0.0097988555,0.0031471436,-0.0045688325,-0.006162374,-0.0016383093,0.0077001653,-0.009218325,-0.0037237653,-0.00025718354,0.009625801,-0.003926098,0.009990646,-0.0043750466,-0.0056121293,0.0010781487,0.00268067,-0.005705194,0.006326658,0.0069558667,-0.0009900597,-0.0017803832,-0.0070882053,-0.0045241592,-0.006856333,-0.0049398756,0.005373694,0.005585103,0.0012695432,-0.00281476,0.00046418657,0.004500907,0.0063713975,0.0003072515,-0.0035551067,0.007749752,-0.008452542,-0.003378862,-0.0025683267,0.005392233,0.005792914,-0.0047600875,0.0064937854,-0.006305093,-0.0005977043,-0.008494787,-0.009372921,-0.0011414432,-0.0055126776,-0.009950249,0.009728498,-0.0084732855,0.007068247,-0.00306298,-0.007986642,0.0062055723,0.0009084718,0.0030737787,0.0021681443,-0.0006843928,-0.005154125,-0.009826633,0.0069335275,0.0073814155,-0.0013165969,-0.0025749977,0.0044996003,-0.0010153254,-0.008345851,-0.00029046007,0.0011536685,-0.0061539602,0.0070852702,0.006259476,0.0053218533,0.0055408506,-0.0060916413,-0.009703041,0.002190624,0.009104297,0.00973365,-0.010000203,0.008132617,0.009488384,-0.00015408504,-0.009770935,-0.003103415,0.0053885602,-0.0015386002,0.0015252875,0.005615826,0.0018602089,0.00022089871
swaziland,-0.007447827,0.0071907653,0.0045385887,0.0049207085,-0.0024606732,0.0042661754,-0.0020679026,0.007829098,0.0072667045,0.0011318871,0.008238973,-0.0053211353,-0.0024278848,0.0065729893,-0.003188479,-0.008428093,0.0038798407,-0.0049325265,0.009831572,-0.0024651964,-0.0015951926,0.004808701,0.0047246567,0.0044432427,0.003318298,-0.002998751,0.009006887,-0.0051892204,-0.006440772,0.008658289,0.005233032,-0.00932491,-0.0031773474,-0.002279765,0.0030769065,0.0005291607,-0.0003215757,0.0024774312,-0.004210159,0.009405638,0.006255274,-0.0026879206,-0.008396087,0.0049415105,0.0075216955,0.004267913,-0.0077198735,-0.0029022165,0.0041300845,-0.007577077,0.0027508424,-9.9160454e-05,0.0027985398,-0.0016741074,-0.008732302,-0.005197631,0.008650255,0.0016285098,-0.005587356,-0.004905071,0.0007587624,-0.009361753,-0.007938848,0.009898993,-0.0073150448,0.008302224,0.0098652,-0.0073982673,0.0012295785,0.004006005,-0.0074478206,-0.0072534443,-0.009875948,-0.00034319627,0.008076109,0.006232796,0.0023439112,0.004406885,0.0056951614,0.008930376,0.0016001704,0.0046809902,-0.006944957,-0.002046322,0.008542784,0.009355428,0.0022881078,0.0005863273,-0.00094592536,0.009565723,-0.0030392276,-0.009872699,0.0046268855,-0.009274089,-0.0008908657,0.008201595,-0.0028906825,-0.00739754,-0.008164095,0.002323246
mbaban,0.0020192377,-0.006964156,0.009368576,-0.009782191,0.006277846,-0.0030470807,0.0080608735,0.0050497977,-0.0037403682,0.0058719404,0.0024264622,-0.005231027,-0.0031602615,0.0037962373,-0.004599751,0.0035038667,-0.0074193194,0.002355685,0.008121368,-0.008258702,0.0016721488,0.002479848,-0.0021552874,0.0052019185,-0.00093941146,-0.005961507,-0.0008059023,0.00915036,0.00080459565,-0.0009861751,0.005954241,-0.0018307061,-0.0067100804,0.0006056443,0.0031175513,-0.0014432764,0.009079983,-0.009901382,-0.0049373675,0.0065910667,0.0069202324,-0.008094984,-0.007046712,-0.00957242,0.0055526057,-0.0025967972,0.0010526819,-0.002722387,0.0033956799,0.009893172,-0.0026381402,0.007598604,-0.00010658016,0.0033349413,0.0021231798,0.007290949,-0.0041785208,-0.0045205294,0.0026878235,0.00013083784,-0.0040340074,0.009280267,-0.005809367,-0.0033987032,-0.0050867675,0.001887403,0.006695628,-0.0013710456,-0.002213378,-0.004798738,-0.0012962457,0.008985747,0.004949345,0.00022998209,-0.008562569,0.00013765338,-0.0013888507,-0.0041327574,0.00019241103,0.009816137,0.0046463315,-0.007614266,-0.0040375493,-0.006289103,0.0062059164,0.008375085,-0.0061305244,-0.0050749145,0.0085124625,0.0066187084,-0.00057750486,-0.0022528311,-0.0073415455,-0.0075155864,-0.0009340593,-0.00038705888,0.008190761,-0.009335079,0.0066697164,0.0072426545
turk,0.009102929,-0.0036223808,0.006180956,0.007972471,0.0015259507,-7.543115e-05,-0.004459365,-0.004257592,-0.0027972711,0.0048891013,0.0017829118,-0.002081803,-0.007105302,0.0064232224,-0.007512522,0.006890609,-0.009769006,0.009011361,-0.0060784603,-0.0043747257,-0.00575517,-0.007119352,0.0014517488,-0.00434377,-0.004869839,0.004394829,0.0024762915,0.0015157167,-0.007381729,-0.0017069618,-1.7098597e-05,-0.006654051,-0.0034579232,0.009310053,0.004073715,-0.0069439756,0.009974129,0.00488195,-0.0015732847,0.009736104,-0.005788312,-0.0013276367,-0.009185352,-0.0012738482,0.0059421705,-0.0024940954,0.008108072,-0.0041092574,0.0017309787,0.0042242734,0.0016621588,-0.0017453455,-0.009272767,-0.00036418,0.00935204,-0.0056506856,-0.006429566,0.0022883832,-0.00046085755,0.004943085,0.005262275,0.008946975,0.005435362,0.0021252343,-0.00047229457,-0.006786227,0.00072385004,-0.008051744,0.0031755927,0.009912034,0.00025894755,-2.2375285e-05,-0.0090436125,0.0057447,0.0011361258,-0.006894545,0.0044018626,0.007852088,0.0022235017,-0.0018853935,-0.004989713,-0.0076546813,0.005229562,0.0021350335,-0.0019713761,-0.007177175,0.0009574075,0.005878751,0.0014224985,-0.0024486983,-0.005369425,0.0040244455,0.0025840425,0.004002254,-0.009907676,0.0020134377,-0.004169837,0.00941204,0.009910372,0.009261766
caico,0.0003873781,-0.005506511,-0.002183027,0.0016703482,-0.001709074,0.0017134572,-0.005091449,0.009102492,0.0053454763,0.0022890354,-0.009956802,-0.008536432,-0.008389577,-0.0018412881,0.0017930701,-0.0006755151,-0.0049553006,-0.0011619084,-0.0027047591,0.008437587,0.0040158858,-0.00995887,0.005629925,0.002022012,0.002367048,0.0003921324,-0.0033634205,0.0034704786,0.0060524587,-0.008142134,-0.0016211254,0.0006823334,-0.009121683,-0.0040406575,-0.008404113,0.009125275,-0.0049377857,-0.0036009105,-0.0027376811,-0.002275714,0.0070622014,-0.0094604185,-0.0098870145,0.0058448603,-0.0005406357,0.006510826,0.005328253,-0.0038580848,0.007700601,0.0080294525,-0.009309202,0.0025354845,-0.006098267,-0.004598924,-0.006302158,-0.0034304808,-0.002067978,-0.0024687636,-0.0008541083,-0.0085107125,0.008219147,-0.008561869,-0.0005072663,0.0027733168,-0.0051033236,0.0024708228,0.009580656,-0.005891682,-0.0032531677,-0.0015308136,0.009235673,0.0050593712,0.0063153906,0.008898173,-0.002672303,0.001178043,0.008897325,-0.007064348,0.0042737583,0.004143166,0.009805427,-0.0067356657,0.0028994507,-0.0019684783,0.00042396504,0.0057442286,0.0019646483,-0.00303651,-0.008281655,-0.008347125,-0.005835379,-0.0022062461,-0.008747325,-0.0046152393,-0.007293106,-0.0022280433,-0.006945391,0.0014373296,0.007580111,0.0036435542
cockburn,-0.005667324,0.00094365445,-0.004970274,-8.180236e-05,0.005268988,-0.00418459,-0.0024292995,0.0071246703,0.008628444,0.0063109477,0.009243618,0.0018997539,0.0056889923,-0.0029523028,-0.00055900624,0.0026886105,0.008889191,0.0012296606,0.00106468,-0.0057348367,0.00537307,0.0071638413,0.0010791449,-0.0036863491,0.008439129,0.007552239,0.0074491245,-0.003925436,0.009523736,-0.008277034,-0.0031050518,0.002501032,-0.0046808217,-0.004302097,0.00023151046,0.0060617346,-0.0028124268,0.0035912571,0.00080909237,-0.0008591772,0.0019679172,0.005808903,-0.0060617933,0.0036737672,0.008647,0.006529982,0.0063439114,-0.004077605,-0.009894057,-0.004882599,-0.0054397937,-0.0079634255,-0.002520855,0.008737537,-0.006892748,-0.008689332,0.0032152154,0.007064375,-0.007068054,0.007886398,-0.00055676745,0.0061816033,0.008248078,-0.003143495,0.0035191926,-0.0042932974,0.0011950516,-0.0041958787,-0.006346519,-0.0029214225,-0.009008327,-0.002092406,0.006899294,-0.0021571596,-0.004995785,-0.006461088,-0.004187419,-0.006889525,-0.0053279586,0.0032537451,-0.0085775815,0.0011719195,0.00041120077,0.0022626005,-0.006081366,-0.0040456103,-0.009347028,0.003194376,0.009337098,0.005224393,0.008858535,-5.2541645e-06,-0.0053180153,-6.909498e-05,-0.0004116089,-0.0003004388,-0.0084017,-0.008888097,-0.0041881287,-0.0026299811
chad,0.006286671,-0.0029029616,-0.0040850104,-0.0036003287,0.00830978,0.0008037226,0.00289081,0.0009596151,-0.005636718,0.00958283,-0.007912355,-0.006226628,-0.0004854837,0.007950409,-0.007028737,-0.008500019,0.0058275904,0.008955746,-0.007091008,-0.0018364794,-0.0077950344,-0.0017353144,-0.0049008066,0.004716076,-0.0073812795,-0.0029338875,-0.0044524684,-0.008164751,-0.007360395,0.0018853723,-0.00063069793,0.007916623,-0.00016655904,0.005545262,0.0033025644,-0.00070772605,0.007215112,-0.0017554723,-0.004527718,0.005251587,0.00034042675,0.0032090475,-0.008287191,0.0009722013,0.008504374,0.0005539253,0.00600247,-0.009797991,0.005540051,-0.0023353468,0.0038156062,0.004441483,0.0036580535,-0.005372773,-0.00975845,-0.00061307626,0.0018094302,-0.004339673,-0.008593448,0.00042829363,-0.0025299797,0.0029346957,0.00798453,0.003937335,-0.0080621755,0.009192108,-0.0049018464,-0.0023782568,-0.0021407837,-0.0045780507,0.009272853,-0.0074719153,-0.00020726328,0.008367186,0.009313154,0.005363737,0.005913204,0.0012109461,0.008288738,-0.0028859556,0.008236478,-0.0022146518,0.0022239771,-0.0077471035,0.005015284,-0.0012845069,0.0031124982,0.0034704716,0.0052083284,0.0024705615,-0.0042723115,0.00035868108,0.0032148345,-0.0032676475,-0.0072262366,-0.00020487633,-0.006247656,-0.009077428,0.00027444607,-0.0089370245
n,0.000691241,0.0040511326,-0.0050668237,-0.0065513095,-0.003415361,0.003963396,0.009719773,-0.008660636,0.009597892,0.007809863,0.002239062,0.0060797096,-0.0010517457,-0.0022255182,0.00078534766,0.0091034705,-0.006026365,-0.005442982,-0.0078377,0.009696063,0.0023919144,0.0039944556,-0.008374459,0.001473776,0.008522475,-0.003043584,-0.0073694484,-0.009357699,-0.0040969625,-0.0030246722,0.0066378913,0.003470567,0.0029089912,0.005240287,-0.004933449,-0.007964106,-0.0058636535,-0.0041132635,-0.006567508,-0.009817743,-0.0015332948,0.009815354,-0.0007516603,-0.005924067,0.0019255403,-0.0080789,-0.0031687473,0.0050786897,-0.002797833,-0.007362403,0.00018098546,-0.003524411,-0.0031083303,0.00710795,-0.00062391243,0.009074804,0.0039905207,-0.003899618,1.5128891e-05,-0.0061284434,0.0065790196,-0.005211498,0.0067361705,0.005735165,0.008245233,-0.0055462443,0.000267726,-0.005551695,-0.004970709,0.005419387,-0.009702594,0.007466697,0.008693406,-0.0064538997,-0.009158006,-0.008389169,-0.0017667738,-0.0052755605,0.0034159154,-0.0081147775,-0.005531871,0.0058123935,0.009406178,-0.001153928,-0.0026986375,0.009587549,-0.0073876996,0.002937473,0.003559536,-0.0014238292,-0.009328259,0.00017378424,0.008916493,0.00655522,0.008647786,0.008231791,-0.006547395,-0.004119329,-0.0065412614,-0.0026867052
djamena,-0.0014595841,0.0074352273,0.00025592308,-0.00029736187,-0.0030713477,0.0054928744,0.009780845,-8.516475e-05,-0.0057928404,-0.009163256,0.0011840466,0.008607288,0.008969213,0.0050726654,0.0022032126,-0.0034102662,-0.0016812246,0.008687986,0.0025353502,-0.0012201351,0.009592101,-0.00796789,-0.009690908,-0.008891077,-0.004953854,-0.0033774052,0.0019136254,-0.0025219452,0.006687481,-0.00022113736,-0.004844724,-0.008535178,-0.0034083582,0.0038939698,0.006025864,0.0006009368,-0.0046513937,0.003261458,-0.0026352068,-0.007196023,-0.0011942121,-0.0015827192,0.00850714,-0.0034313656,-0.0068148924,0.001334376,-0.0074116653,0.006576687,-0.008575611,-0.004615468,-0.007670694,-0.0059772725,0.0047822352,-0.0015700589,0.00817428,-0.0019239932,-0.009752163,0.009246666,-0.0061120917,-0.0057217753,-0.0062652705,-0.00607491,0.0067247855,-0.006558203,0.009592318,0.00936369,-0.0034272338,0.007045666,0.0013233671,-0.007628954,0.006945037,0.009698348,-0.0031275384,0.003660602,-0.008049868,0.0057934863,0.0012660478,0.004706884,0.0017419795,0.006690629,0.002381727,0.0037736148,0.0043168208,-0.0011930256,-0.00660136,-0.002144837,0.0028356074,-0.0002511831,-0.0075458316,0.0016538368,-0.006778997,-0.0017307303,-0.00065809605,-0.009398119,-0.0074942824,-0.006873426,-0.008763817,-0.00095707097,0.0083516585,0.0059446725
southern,0.008727731,-0.0022651076,-0.0068411403,0.0072243116,0.0007478526,0.008331666,-0.0028620865,-0.008409282,-0.004529636,0.004418141,-0.0018794709,0.009047752,0.0049468502,-0.0040830243,0.004338189,-0.0010869394,-0.0069527947,-0.0008152986,-0.008480602,-0.001018891,0.0023685107,0.006587587,-0.005421955,0.008424547,-0.00037041146,0.006738601,-0.0077150357,-0.007436228,0.004162103,0.0078555895,0.0025413837,0.003726918,-0.008696463,0.008732703,-0.0018017928,-0.0021345632,-0.008620836,-0.003895516,0.0012273282,-0.0032588062,0.00015893529,-0.002347048,-0.0011871594,0.007671528,0.007890919,-0.00032262722,-0.0093151145,-0.0042776773,0.004253878,0.005411269,-0.006517957,-0.009079884,-0.002754128,-0.0030688639,0.0010455677,0.0058225715,-0.0002126737,0.0021630288,-0.00794299,-0.0027506328,0.004325309,-0.004493931,0.0073579983,-0.0081484895,0.0035493146,-0.009488895,-0.005708653,-0.00599271,-0.0030188172,-0.00023057958,0.0055536693,-0.00082596904,-0.007866522,0.0006108377,-0.007557009,-0.009481116,0.0086806165,-0.00124819,0.008382686,0.0047543705,-0.0029524234,0.0050029047,-3.716503e-05,0.0011535774,-0.009376835,0.004092537,-0.0064551556,-0.0097628655,1.3291158e-06,-0.003322642,0.008223476,0.00025694625,-0.00017062189,0.0084435,0.009581249,-0.0048617683,-0.00042382535,-0.0041220686,0.0015840624,-0.0012035979
